Genotype,height,R8,yield
DS11-06094,93.4444444444444,28,4172.41777777778
DS11-06095,94.0455555555556,27.7777777777778,3797.79111111111
DS11-06115,94.1825,33.625,4288.025
DS11-06116,86.7814285714286,29.2857142857143,4105.28571428571
DS11-06117,97.4975,30.75,4469.1375
DS11-06118,95.3128571428572,32.1428571428571,4343.44285714286
DS11-06119,92.29625,31.75,4439.475
DS11-06122,94.2675,30.875,4017.3
DS11-06123,85.8314285714286,29.8571428571429,3977.05714285714
DS11-06124,85.86875,29.5,4146.375
DS11-06125,94.05,33.125,4484.3125
DS11-06127,83.2757142857143,27.4285714285714,4295.27142857143
DS11-06128,91.99375,30.5,3902.4875
DS11-06130,87.49,28.1428571428571,3973.82857142857
DS11-06131,87.7185714285714,30.5714285714286,4245.52857142857
DS11-06132,93.49625,33.875,4556.8625
DS11-06133,91.535,29.625,4362.4125
DS11-06134,83.9225,32.75,4375.8375
DS11-06139,102.87,32.625,4105.0125
DS11-06140,94.895,33.625,4486.2625
DS11-06141,83.4485714285714,30,4101.6
DS11-06142,86.1485714285714,30.7142857142857,4129.41428571429
DS11-06143,93.86125,31.25,4168.8625
DS11-06144,103.335,34.25,4011.925
DS11-06145,88.38,28.8571428571429,4119.7
DS11-06146,96.1942857142857,30.7142857142857,4258.02857142857
DS11-06147,86.9585714285714,31,3993.3
DS11-06148,94.65,32,4082.67142857143
DS11-06149,92.76875,30.75,4293.1625
DS11-06150,92.84625,31.375,4314.3125
DS11-06151,89.785,30.875,3881.8625
DS11-06152,92.27375,33.25,4881.5875
DS11-06154,91.47625,31.75,4279.175
DS11-06156,89.82625,33.75,4357.325
DS11-06157,86.7014285714286,28.5714285714286,4189.25714285714
DS11-06158,85.4485714285714,29.2857142857143,4123.64285714286
DS11-06159,96.67125,31.5,4125.1375
DS11-06160,99.14375,35.625,4102.2875
DS11-06161,89.40875,31.875,4173.35
DS11-06162,88.22375,30.125,4116.65
DS11-06163,98.40625,33.125,4279.5125
DS11-06164,91.845,28.875,4364.3875
DS11-06165,91.64625,32.875,4136.55
DS11-06167,80.88875,31.625,3974.2125
DS11-06168,86.7475,32.375,4242.4625
DS11-06170,90.195,28.5,4251.825
DS11-06171,98.77125,31.125,4540.2
DS11-06174,92.1625,29.75,4571.45
DS11-06178,95.06125,32.625,4245.2875
DS11-06179,91.87875,27.25,3939.475
DS11-06182,87.2975,31.125,4414.475
DS11-06183,94.72125,30.875,4320.95
DS11-06185,85.27375,29.875,4115.7875
DS11-06186,94.24125,31.25,4303.2625
DS11-06187,89.9075,29.625,4428.875
DS11-06188,88.1025,31.125,4178.6125
DS11-06192,97.5125,30.125,4131.775
DS11-06194,95.6775,31.75,4356.55
DS11-06195,91.28125,34,4030.6125
DS11-06197,84.29625,31,4176.5
DS11-06198,94.585,29.625,3959.525
DS11-06202,90.535,31.25,4188.175
DS11-06203,86.34875,30.375,3918.5625
DS11-06205,92.695,32.75,4270.05
DS11-06207,91.37625,29.25,4377.8
DS11-06208,108.72875,34.375,4274.175
DS11-06210,98.2325,31.375,4170.4125
DS11-06212,84.8425,32.25,4077.0625
DS11-06213,92.51,32.125,4151.325
DS11-06214,95.54875,30.5,4260.5625
DS11-06216,89.69,30,4061.7125
DS11-06217,96.2657142857143,31.5714285714286,3738.41428571429
DS11-08002,97.5772727272727,30.2727272727273,4249.74
DS11-08003,94.715,29.5,4117.68
DS11-08004,103.535454545455,32,4334.69
DS11-08005,94.1518181818182,29.3636363636364,4003.41
DS11-08006,93.1018181818182,26.6363636363636,3902.58272727273
DS11-08008,94.8063636363636,29.1818181818182,3983.20545454545
DS11-08009,95.0209090909091,31.1818181818182,4289.98636363636
DS11-08010,92.3927272727273,27.9090909090909,4287.29363636364
DS11-08011,97.94,27.0909090909091,3492.46636363636
DS11-08012,89.5790909090909,27.0909090909091,3799.81545454545
DS11-08013,99.1645454545454,30.9090909090909,3667.26090909091
DS11-08014,99.4627272727273,29.2727272727273,4245.02545454545
DS11-08016,91.4072727272727,28.0909090909091,4251.71181818182
DS11-08017,99.3681818181818,29.6363636363636,4208.49545454545
DS11-08018,97.6663636363636,28.5454545454545,4345.55818181818
DS11-08019,93.3272727272727,25,4024.39636363636
DS11-08020,99.8381818181818,30.2727272727273,4310.57272727273
DS11-08021,97.1372727272727,28.7272727272727,4042.08545454545
DS11-08022,86.4618181818182,28.7272727272727,4020.79727272727
DS11-08023,101.728181818182,29.4545454545455,3854.04545454545
DS11-08025,96.4736363636364,31.8181818181818,3799.88545454545
DS11-08026,92.1272727272727,28.7272727272727,4373.79363636364
DS11-08027,92.6345454545455,29.0909090909091,4272.52909090909
DS11-08028,86.1827272727273,29.3636363636364,4207.87181818182
DS11-08029,93.6736363636364,30.0909090909091,4164.25636363636
DS11-08030,102.579090909091,31.7272727272727,4262.04454545455
DS11-08031,88.1990909090909,28.0909090909091,4253.49
DS11-08032,81.43,26.7272727272727,4207.15090909091
DS11-08034,101.227272727273,29.9545454545455,3867.24818181818
DS11-08035,104.04,29.4545454545455,4194.99909090909
DS11-08036,92.9081818181818,27.9090909090909,4245.35454545455
DS11-08037,106.394545454545,31.3636363636364,4260.29363636364
DS11-08039,97.0963636363636,26.6363636363636,4053.57090909091
DS11-08041,103.995,31.3,4058.72
DS11-08042,100.852,31.8,4126.459
DS11-08043,102.981111111111,28.4444444444444,3964.55
DS11-08044,100.078,30.7,4294.68
DS11-08045,102.713,29.1,3955.332
DS11-08046,97.299,31.8,4258.943
DS11-08047,97.831,31.1,4030.446
DS11-08049,110.374,30.8,3997.673
DS11-08050,103.387777777778,31.3333333333333,3950.69555555556
DS11-08051,97.6322222222222,28,3944.64888888889
DS11-08052,101.83,28.9,3833.832
DS11-08054,102.541111111111,29,3926.25111111111
DS11-08056,99.3544444444444,36.1111111111111,3924.72777777778
DS11-08057,113.254,33.5,3993.457
DS11-08058,98.8855555555556,28.2222222222222,4112.78444444444
DS11-08059,95.0655555555556,26.6666666666667,3655.44
DS11-08060,98.5275,32,4231.0825
DS11-08062,98.649,29.4,4102.965
DS11-08063,98.587,29.1,4094.194
DS11-08064,97.093,28.5,3877.029
DS11-08065,101.174,33.6,4081.917
DS11-08066,92.346,27.8,4004.44
DS11-08068,103.135555555556,28.8888888888889,4214.78111111111
DS11-08069,98.2555555555555,32.1111111111111,4249.58111111111
DS11-08071,91.0288888888889,29.2222222222222,4024.47777777778
DS11-08074,98.776,32.3,4114.794
DS11-08075,100.471,31.2,4382.865
DS11-08076,94.854,29.6,4099.748
DS11-08077,96.339,32.6,4158.866
DS11-08079,87.5344444444444,28.7777777777778,4136.65888888889
DS11-08081,96.8833333333333,29,3971.50111111111
DS11-08082,92.021,29.9,4080.817
DS11-08083,91.617,27.7,4108.125
DS11-08084,98.132,28.5,4271.083
DS11-08085,105.342,33,3966.152
DS11-08086,98.41,36,4242.6
DS11-08101,93.8571428571429,28.5714285714286,3600.11428571429
DS11-08103,99.5485714285714,33.5714285714286,3592.24285714286
DS11-08107,101.692857142857,29.4285714285714,3928.05714285714
DS11-08108,96.6414285714286,30.1428571428571,3743.15714285714
DS11-08110,100.312857142857,30.5714285714286,4173.57142857143
DS11-08113,96.7642857142857,32.2857142857143,3812.21428571429
DS11-08114,97.4514285714286,32.2857142857143,3702.55714285714
DS11-08115,102.8325,33.25,4188.9125
DS11-08116,98.2114285714286,29.4285714285714,3825.9
DS11-08117,90.7685714285714,32,3649.97142857143
DS11-08118,106.514285714286,30.5714285714286,3788.42857142857
DS11-08119,96.5785714285714,31.8571428571429,3629.52857142857
DS11-08121,96.2785714285714,31.8571428571429,3776.95714285714
DS11-08122,107.818571428571,31.4285714285714,3621.14285714286
DS11-08123,103.075714285714,32.1428571428571,3849.37142857143
DS11-08126,99.85625,31.75,3570.625
DS11-08127,92.9414285714286,29,3540.18571428571
DS11-08129,93.28125,32.5,4063.7625
DS11-08130,99.6457142857143,31.1428571428571,3758.6
DS11-08131,97.06,30.4285714285714,3900.64285714286
DS11-08133,90.8957142857143,32.5714285714286,3685.57142857143
DS11-08134,101.9275,31.625,3585.8875
DS11-08135,92.6414285714286,28.7142857142857,3318.11428571429
DS11-08136,96.65625,29.625,3974.525
DS11-08137,97.1814285714286,28,3759.05714285714
DS11-08138,97.0757142857143,32,3667.5
DS11-08140,95.925,31.375,3883.425
DS11-08141,94.4385714285714,30,3916.3
DS11-08144,100.185714285714,32.2857142857143,3610.98571428571
DS11-08145,94.6175,31.25,3996.95
DS11-08147,101.65,32.7142857142857,3794.55714285714
DS11-08148,105.41625,33.5,4029.55
DS11-08149,101.861428571429,30.2857142857143,3713.35714285714
DS11-08150,109.581428571429,35.5714285714286,3881.92857142857
DS11-08151,95.6757142857143,29.5714285714286,3691.44285714286
DS11-08153,101.12625,32.875,3928.2
DS11-08154,100.40375,34.5,3992.3125
DS11-08155,106.1925,32.625,4170.05
DS11-08156,99.66875,32.125,4215.2625
DS11-08157,95.2275,32.125,4070.7125
DS11-08158,94.46625,33.125,4100.8125
DS11-08159,102.4525,34,4046.7875
DS11-08160,98.82625,33.75,3827.3375
DS11-08162,98.69625,35.1875,4171.90625
DS11-08163,106.90875,31.375,3813.675
DS11-08164,103.29375,31.5,4129.3875
DS11-08165,111.51625,33.625,4031.1625
DS11-08166,101.555,33.5,4259.625
DS11-08167,88.7225,30.5,4066.6
DS11-08170,102.5075,35,4001.7625
DS11-08171,103.45625,32.125,4368
DS11-08172,93.8975,32.125,4532.8625
DS11-08173,98.36875,33.375,4231.2625
DS11-08174,105.97375,34.25,4371.6375
DS11-08175,114.74625,33.875,3413.15
DS11-08176,97.055,32.5,4250.2
DS11-08178,100.49875,30.875,4131.85
DS11-08180,89.91875,30.125,4160.85
DS11-08181,97.265,32.5,4372.1
DS11-08182,102.8325,32.75,4010.5375
DS11-08183,87.4775,30.625,4301.6375
DS11-08185,99.65,30.625,3793.5875
DS11-08187,93.31125,31.875,4053.5375
DS11-08188,102.68125,35.25,3981.3125
DS11-08191,97.6825,31,3979.5375
DS11-08192,103.0425,35.25,3842.875
DS11-08193,88.85875,33.625,3771.5625
DS11-08197,106.49875,30.125,3795.425
DS11-08198,104.5825,27.375,3684.475
DS11-09001,88.24,24.6666666666667,3558.87666666667
DS11-09007,96.629,33.5,3879.29
DS11-09010,97.4677777777778,31.1111111111111,4031.19666666667
DS11-09013,105.959,34,3820.764
DS11-09014,88.457,29.8,3644.119
DS11-09017,102.01,33.1,4202.861
DS11-09020,95.84,32.5,4100.639
DS11-09021,94.73,32.7,3977.868
DS11-09023,89.0466666666667,26.6666666666667,3740.72333333333
DS11-09024,91.9088888888889,28.3333333333333,4077.68888888889
DS11-09027,96.573,30.8,3579.357
DS11-09030,112.205555555556,30.8888888888889,4061.87333333333
DS11-09033,101.828888888889,31.3333333333333,3734.14777777778
DS11-09034,90.81,27.1111111111111,4067.60555555556
DS11-09035,96.127,32.4,3657.051
DS11-09036,96.679,31.7,4206.871
DS11-09037,97.94,27.3333333333333,3809.90888888889
DS11-09039,93.324,32.9,3781.996
DS11-09040,92.878,32.3,3558.642
DS11-09041,84.434,28.6,3579.61
DS11-09043,86.776,27.9,4110.989
DS11-09047,92.1022222222222,30.2222222222222,3878.37444444444
DS11-09049,84.375,28,3631.893
DS11-09050,95.713,28.7,3948.813
DS11-09053,94.4188888888889,29.2222222222222,4034.04333333333
DS11-09055,89.319,26.2,3569.363
DS11-09056,91.147,31.6,3994.004
DS11-09059,93.111,31.4,3712.911
DS11-09062,95.5288888888889,29.8888888888889,3810.87222222222
DS11-09063,93.212,34.1,3766.806
DS11-09065,100.084,34.3,4013.707
DS11-09066,105.33,32.1,3837.122
DS11-09068,92.7,31.5555555555556,3938.43111111111
DS11-09069,97.689,31.4,3887.982
DS11-09070,107.911,32.2,4250.359
DS11-09071,101.564,32.8,4008.706
DS11-09072,107.804545454545,36.0909090909091,3782.17454545455
DS11-09074,90.2363636363636,29,3798.58454545455
DS11-09075,104.845454545455,31.9090909090909,3893.75363636364
DS11-09076,99.5990909090909,34.3636363636364,3721.16
DS11-09087,89.8981818181818,30.1818181818182,4074.29363636364
DS11-09088,96.8527272727273,32,4153.29363636364
DS11-09095,83.0972727272727,31.9090909090909,3570.25181818182
DS11-09097,88.5963636363636,28.2727272727273,3788.96545454545
DS11-09101,104.419090909091,34.1818181818182,3485.51727272727
DS11-09102,102.282,32.1,3959.406
DS11-09104,99.4009090909091,29.3636363636364,4104.96
DS11-09105,93.985,30.6,3831.333
DS11-09106,104.523636363636,34.5454545454545,3560.92818181818
DS11-09112,102.74,30.7,4455.638
DS11-09114,94.6509090909091,33.2727272727273,4067.56363636364
DS11-09115,103.167272727273,29.1818181818182,4044.77272727273
DS11-09116,76.7390909090909,26.5454545454545,3804.60272727273
DS11-09117,81.6609090909091,33.3636363636364,3438.98
DS11-09121,106.328181818182,29.9090909090909,3880.17545454545
DS11-09122,89.6563636363636,29.9090909090909,4193.13727272727
DS11-09123,93.3836363636364,30.5454545454545,3940.15636363636
DS11-09124,100.334545454545,32.4545454545455,4007.31636363636
DS11-09126,114.273,30.9,3920.253
DS11-09127,108.212727272727,33.9090909090909,3942.93545454545
DS11-09128,96.13,30.1818181818182,3725.56818181818
DS11-09129,104.075454545455,35.7272727272727,3843.47909090909
DS11-09130,106.269,33.5,4077.499
DS11-09132,93.7754545454545,29.9090909090909,3963.13818181818
DS11-09133,100.79,33,4083.904
DS11-09134,95.5390909090909,29.1818181818182,3728.45636363636
DS11-09135,107.130909090909,35.0909090909091,3900.19
DS11-09138,96.629,27.8,3930.557
DS11-09139,104.783636363636,33.6363636363636,3981.23727272727
DS11-09141,102.774444444444,31.8888888888889,3917.77777777778
DS11-09143,99.3544444444445,31,3847.01111111111
DS11-09144,112.363333333333,33.5555555555556,3805.03333333333
DS11-09145,101.566666666667,31.1111111111111,3989.76666666667
DS11-09146,101.228888888889,31.5555555555556,3871.73333333333
DS11-09147,104.352222222222,34.7777777777778,3838.33333333333
DS11-09149,107.565555555556,35.4444444444444,3489.58888888889
DS11-09150,106.055555555556,34,3975.6
DS11-09152,104.277777777778,32.8888888888889,3737.95555555556
DS11-09153,93.2411111111111,28.2222222222222,3653.35555555556
DS11-09154,110.476666666667,36.5555555555556,4064.74444444444
DS11-09155,99.4988888888889,33.4444444444444,4009.56666666667
DS11-09156,108.798888888889,34.8888888888889,3667.76666666667
DS11-09157,108.061111111111,35.6666666666667,4017.02222222222
DS11-09158,96.5133333333333,32.1111111111111,4187.75555555556
DS11-09159,99.4666666666667,31.4444444444444,3545.92222222222
DS11-09165,93.9233333333333,30.3333333333333,4254.03333333333
DS11-09166,102.761111111111,29.6666666666667,3976.15555555556
DS11-09167,106.525555555556,33,3730.2
DS11-09169,103.666666666667,33.5555555555556,3990.66666666667
DS11-09171,108.667777777778,33.2222222222222,3753.42222222222
DS11-09173,100.254444444444,31.1111111111111,3825.71111111111
DS11-09174,96.1711111111111,31.4444444444444,3983.57777777778
DS11-09176,93.2777777777778,30.3333333333333,4013.01111111111
DS11-09178,110.44,36,3802.07777777778
DS11-09179,103.988888888889,29.5555555555556,3885.8
DS11-09180,107.861111111111,35.5555555555556,3873.27777777778
DS11-09181,107.985555555556,36.2222222222222,3634.12222222222
DS11-09182,101.855555555556,33.3333333333333,4057.17777777778
DS11-09183,98.99,28.7777777777778,3769.51111111111
DS11-09184,92.6377777777778,33.1111111111111,3841.92222222222
DS11-09185,100.178888888889,32.6666666666667,4135.25555555556
DS11-09187,107.916666666667,35.1111111111111,3970.63333333333
DS11-09189,108.36,35.1111111111111,3651.62222222222
DS11-09191,103.8925,34.375,3410.9875
DS11-09193,108.37375,37.125,3680.6125
DS11-09194,94.485,33.5,3637.225
DS11-09195,95.785,34.625,3526.0125
DS11-09196,96.3125,31.5,3830.25
DS11-09198,92.32125,33.75,3557.95
DS11-09201,100.975,33,3638.3875
DS11-09202,102.88,32.625,3084.3125
DS11-09205,100.85,32.5,3185.525
DS11-09206,93.9825,34.5,3861
DS11-09212,96.0175,34.375,3306.9625
DS11-09213,102.42625,34.125,3639.0625
DS11-09216,104.8375,32.75,3294.325
DS11-09217,101.245,34.875,3361.7125
DS11-09220,101.81,34.75,3542.4125
DS11-09223,106.2475,34.75,3418.9
DS11-09225,108.632857142857,30.7142857142857,3478.65714285714
DS11-09227,107.395,33.625,3288.7
DS11-09228,101.0675,33.125,3382.35
DS11-09230,97.91875,30.375,3472.675
DS11-09231,106.15875,35.375,3430.8
DS11-09234,111.93625,34.375,3370.725
DS11-09236,105.11,31.125,3395.925
DS11-09237,100.5475,28.625,3577.35
DS11-09238,105.53875,34.125,3122.75
DS11-09239,120.03625,36.75,3024.025
DS11-09242,102.5475,34.25,3553.975
DS11-09243,100.37375,33.75,3837.55
DS11-09244,106.72375,35.625,3477.5
DS11-09246,100.07125,34.875,3493.2625
DS11-09247,94.315,34.25,3109.65
DS11-09248,104.88875,33.875,3722.725
DS11-09249,106.00375,35.5,3405.6375
DS11-09250,95.38,31.7142857142857,3695.57142857143
DS11-10001,98.5866666666667,30.4444444444444,3858.25333333333
DS11-10003,94.328,28.7,4005.831
DS11-10005,86.749,30.1,3913.123
DS11-10007,87.916,28.5,4037.803
DS11-10010,99.585,33.9,4190.283
DS11-10012,103.472,31.3,3539.405
DS11-10013,97.208,31.9,4019.992
DS11-10017,97.004,31.1,3900.603
DS11-10018,98.4455555555556,32.2222222222222,4337.47777777778
DS11-10019,92.509,32,4313.59
DS11-10020,92.964,31.3,4174.504
DS11-10024,102.351111111111,29.7777777777778,3622.69444444444
DS11-10026,98.247,30.9,4199.164
DS11-10027,102.199,31.2,3993.642
DS11-10028,96.186,30.9,4064.123
DS11-10029,92.506,30.9,4082.163
DS11-10031,91.3044444444444,30.1111111111111,4385.38222222222
DS11-10032,100.145555555556,28,3894.60111111111
DS11-10033,82.337,29.4,4206.207
DS11-10036,101.077,32.6,4135.331
DS11-10042,95.122,32.6,4088.057
DS11-10043,96.499,31.3,4025.903
DS11-10046,91.141,30.5,3792.159
DS11-10047,93.271,31.8,4152.863
DS11-10048,96.404,27.4,3785.026
DS11-10051,97.556,33.3,3924.399
DS11-10052,96.703,29.8,3760.557
DS11-10054,98.649,28.3,3978.397
DS11-10055,93.454,33.8,4091.065
DS11-10056,96.8,30.5,4190.512
DS11-10057,94.151,32.5,4314.66
DS11-10060,91.0555555555556,26.3333333333333,4093.50444444444
DS11-10062,101.029,31.3,4452.885
DS11-10063,103.056,32.6,3995.893
DS11-10065,92.58,30.9,3918.737
DS11-10066,96.5327272727273,32.6363636363636,4234.48454545455
DS11-10067,109.437272727273,31.7272727272727,3856.09090909091
DS11-10068,96.7881818181818,35.3636363636364,4308.69727272727
DS11-10069,103.938181818182,30.6363636363636,3822.61727272727
DS11-10070,102.461818181818,32.8181818181818,3716.10181818182
DS11-10072,93.1018181818182,30.5454545454545,4302.53
DS11-10074,97.2690909090909,31,3870.61545454545
DS11-10075,100.928181818182,31.9090909090909,4145.31727272727
DS11-10078,103.352727272727,31.5454545454545,4146.9
DS11-10079,102.624,31.3,3760.558
DS11-10080,91.6354545454546,29,3917.49181818182
DS11-10081,102.915454545455,34.6363636363636,4025.21
DS11-10082,110.124545454545,35.8181818181818,4275.63272727273
DS11-10083,106.478181818182,32.1818181818182,3969.51181818182
DS11-10086,103.414545454545,30.8181818181818,3724.82181818182
DS11-10088,103.678181818182,29,3970.71909090909
DS11-10090,102.654545454545,33.0909090909091,4090.82909090909
DS11-10093,92.1990909090909,31,3911.47090909091
DS11-10094,109.99,33.3636363636364,4216.57
DS11-10099,97.193,33.3,4333.577
DS11-10100,105.12,32.9,3726.957
DS11-10102,106.959090909091,30.2727272727273,4483.60636363636
DS11-10106,98.3672727272727,29.8181818181818,4106.71818181818
DS11-10107,101.076363636364,28.9090909090909,3487.79909090909
DS11-10108,94.998,29.1,4436.208
DS11-10109,109.023636363636,34,3723.82818181818
DS11-10115,104.73,31.1,3965.176
DS11-10116,101.629090909091,32.1818181818182,3707.32272727273
DS11-10117,105.422727272727,34.0909090909091,4039.51
DS11-10119,106.195,32.5,3841.468
DS11-10123,108.234444444444,32.2222222222222,3600.63333333333
DS11-10124,101.018888888889,32.2222222222222,3539.7
DS11-10125,113.125,36.5,3673.35
DS11-10127,101.862222222222,33.1111111111111,3848.24444444444
DS11-10128,99.5388888888889,34.1111111111111,3910.41111111111
DS11-10129,96.2733333333333,30.7777777777778,3934.85555555556
DS11-10130,103.545555555556,36.5555555555556,3799.65555555556
DS11-10131,95.7577777777778,33.7777777777778,3651.07777777778
DS11-10132,97.0777777777778,36.7777777777778,3938.55555555556
DS11-10134,78.4244444444444,30.3333333333333,3643.8
DS11-10135,97.4744444444444,36.1111111111111,3711.81111111111
DS11-10136,94.9025,32.125,3895.0125
DS11-10137,110.597777777778,37.7777777777778,4091.68888888889
DS11-10138,101.524444444444,33.6666666666667,3720.97777777778
DS11-10139,94.2155555555556,34,4118.42222222222
DS11-10141,92.5688888888889,33.6666666666667,4218.27777777778
DS11-10142,92.8477777777778,36.4444444444444,4106.74444444444
DS11-10143,96.8077777777778,35.8888888888889,3561.9
DS11-10145,96.72,35.3333333333333,3795.83333333333
DS11-10146,96.025,31.75,3768.5625
DS11-10147,91.5577777777778,33.1111111111111,3954.76666666667
DS11-10148,100.844444444444,34.8888888888889,3832.02222222222
